tcp_stream,mss_negotiated,ch_tcp_bytes,sh_tcp_bytes,ch_packets,sh_packets,handshake_duration_ms,crypto_cost_ratio_sh_over_ch,has_ch,has_sh,has_end_heuristic,handshake_complete
1654,1460,1383,3572,1,1,18162.523,2.582791,1,1,1,1
1655,1460,1383,3572,1,1,17914.209,2.582791,1,1,1,1
1656,1460,1383,3572,1,1,18176.752,2.582791,1,1,1,1
1657,1460,1383,3572,1,1,18198.578,2.582791,1,1,1,1
1658,1460,1383,3572,1,1,18205.602,2.582791,1,1,1,1
1659,1460,1383,3572,1,1,18203.305,2.582791,1,1,1,1
1660,1460,1383,3572,1,1,18198.565,2.582791,1,1,1,1
1661,1460,1383,3572,1,1,18204.443,2.582791,1,1,1,1
1662,1460,1383,3572,1,1,18207.875,2.582791,1,1,1,1
1663,1460,1383,3572,1,1,18207.553,2.582791,1,1,1,1
1664,1460,1383,3572,1,1,18213.529,2.582791,1,1,1,1
1665,1460,1383,3572,1,1,16805.749,2.582791,1,1,1,1
1666,1460,1383,3572,1,1,18220.649,2.582791,1,1,1,1
1667,1460,1383,3572,1,1,18220.762,2.582791,1,1,1,1
1668,1460,1383,3572,1,1,16642.492,2.582791,1,1,1,1
1669,1460,1383,3572,1,1,18218.144,2.582791,1,1,1,1
1670,1460,1383,3572,1,1,18219.895,2.582791,1,1,1,1
1671,1460,1383,3572,1,1,18211.776,2.582791,1,1,1,1
1672,1460,1383,3572,1,1,18217.531,2.582791,1,1,1,1
1673,1460,1383,3572,1,1,18206.206,2.582791,1,1,1,1
1674,1460,1383,3572,1,1,18213.870,2.582791,1,1,1,1
1675,1460,1383,3572,1,1,18197.942,2.582791,1,1,1,1
1676,1460,1383,3572,1,1,18180.821,2.582791,1,1,1,1
1677,1460,1383,3572,1,1,18187.307,2.582791,1,1,1,1
1678,1460,1383,3572,1,1,18191.622,2.582791,1,1,1,1
1679,1460,1383,3572,1,1,18186.506,2.582791,1,1,1,1
1680,1460,1383,3572,1,1,17273.530,2.582791,1,1,1,1
1681,1460,1383,3572,1,1,18174.601,2.582791,1,1,1,1
1682,1460,1383,3572,1,1,18166.175,2.582791,1,1,1,1
1683,1460,1383,3572,1,1,18169.053,2.582791,1,1,1,1
1684,1460,1383,3572,1,1,18174.411,2.582791,1,1,1,1
1685,1460,1383,3572,1,1,18180.199,2.582791,1,1,1,1
1686,1460,1383,3572,1,1,18185.890,2.582791,1,1,1,1
1687,1460,1383,3572,1,1,17642.175,2.582791,1,1,1,1
1688,1460,1383,3572,1,1,18196.179,2.582791,1,1,1,1
1689,1460,1383,3572,1,1,18197.447,2.582791,1,1,1,1
1690,1460,1383,3572,1,1,18202.017,2.582791,1,1,1,1
1691,1460,1383,3572,1,1,18202.880,2.582791,1,1,1,1
1692,1460,1383,3572,1,1,18209.332,2.582791,1,1,1,1
1693,1460,1383,3572,1,1,18210.792,2.582791,1,1,1,1
1694,1460,1383,3572,1,1,18212.661,2.582791,1,1,1,1
1695,1460,1383,3572,1,1,17004.419,2.582791,1,1,1,1
1696,1460,1383,3572,1,1,18203.028,2.582791,1,1,1,1
1697,1460,1383,3572,1,1,18206.342,2.582791,1,1,1,1
1698,1460,1383,3572,1,1,18211.725,2.582791,1,1,1,1
1699,1460,1383,3572,1,1,17152.020,2.582791,1,1,1,1
1700,1460,1383,3572,1,1,17157.739,2.582791,1,1,1,1
1701,1460,1383,3572,1,1,18213.587,2.582791,1,1,1,1
1702,1460,1383,3572,1,1,18216.068,2.582791,1,1,1,1
1703,1460,1383,3572,1,1,16895.644,2.582791,1,1,1,1
1704,1460,1383,3572,1,1,17881.490,2.582791,1,1,1,1
1705,1460,1383,3572,1,1,18210.900,2.582791,1,1,1,1
1706,1460,1383,3572,1,1,15631.857,2.582791,1,1,1,1
1707,1460,1383,3572,1,1,17605.576,2.582791,1,1,1,1
1708,1460,1383,3572,1,1,16896.635,2.582791,1,1,1,1
1709,1460,1383,3572,1,1,18219.794,2.582791,1,1,1,1
1710,1460,1383,3572,1,1,17322.874,2.582791,1,1,1,1
1711,1460,1383,3572,1,1,18204.157,2.582791,1,1,1,1
1712,1460,1383,3572,1,1,18206.436,2.582791,1,1,1,1
1713,1460,1383,3572,1,1,18204.630,2.582791,1,1,1,1
1714,1460,1383,3572,1,1,18201.961,2.582791,1,1,1,1
1715,1460,1383,3572,1,1,18156.256,2.582791,1,1,1,1
1716,1460,1383,3572,1,1,18163.786,2.582791,1,1,1,1
1717,1460,1383,3572,1,1,18163.182,2.582791,1,1,1,1
1718,1460,1383,3572,1,1,18161.743,2.582791,1,1,1,1
1719,1460,1383,3572,1,1,18165.713,2.582791,1,1,1,1
1720,1460,1383,3572,1,1,18170.293,2.582791,1,1,1,1
1721,1460,1383,3572,1,1,18174.528,2.582791,1,1,1,1
1722,1460,1383,3572,1,1,18173.333,2.582791,1,1,1,1
1723,1460,1383,3572,1,1,16154.474,2.582791,1,1,1,1
1724,1460,1383,3572,1,1,16413.194,2.582791,1,1,1,1
1725,1460,1383,3572,1,1,18182.796,2.582791,1,1,1,1
1726,1460,1383,3572,1,1,18188.059,2.582791,1,1,1,1
1727,1460,1383,3572,1,1,18178.524,2.582791,1,1,1,1
1728,1460,1383,3572,1,1,18177.244,2.582791,1,1,1,1
1729,1460,1383,3572,1,1,18182.910,2.582791,1,1,1,1
1730,1460,1383,3572,1,1,18183.096,2.582791,1,1,1,1
1731,1460,1383,3572,1,1,18186.530,2.582791,1,1,1,1
1732,1460,1383,3572,1,1,18192.851,2.582791,1,1,1,1
1733,1460,1383,3572,1,1,18195.479,2.582791,1,1,1,1
1734,1460,1383,3572,1,1,18199.413,2.582791,1,1,1,1
1735,1460,1383,3572,1,1,18200.933,2.582791,1,1,1,1
1736,1460,1383,3572,1,1,18198.320,2.582791,1,1,1,1
1737,1460,1383,3572,1,1,18203.413,2.582791,1,1,1,1
1738,1460,1383,3572,1,1,18208.447,2.582791,1,1,1,1
1739,1460,1383,3572,1,1,18209.584,2.582791,1,1,1,1
1740,1460,1383,3572,1,1,18212.628,2.582791,1,1,1,1
1741,1460,1383,3572,1,1,18217.826,2.582791,1,1,1,1
1742,1460,1383,3572,1,1,18217.112,2.582791,1,1,1,1
1743,1460,1383,3572,1,1,18222.648,2.582791,1,1,1,1
1744,1460,1383,3572,1,1,18218.366,2.582791,1,1,1,1
1745,1460,1383,3572,1,1,18216.760,2.582791,1,1,1,1
1746,1460,1383,3572,1,1,18223.000,2.582791,1,1,1,1
1747,1460,1383,3572,1,1,18220.917,2.582791,1,1,1,1
1748,1460,1383,3572,1,1,18219.608,2.582791,1,1,1,1
1749,1460,1383,3572,1,1,18222.561,2.582791,1,1,1,1
1750,1460,1383,3572,1,1,18227.419,2.582791,1,1,1,1
1751,1460,1383,3572,1,1,18234.506,2.582791,1,1,1,1
1752,1460,1383,3572,1,1,18226.944,2.582791,1,1,1,1
1753,1460,1383,3572,1,1,18233.223,2.582791,1,1,1,1
1754,1460,1383,3572,1,1,18235.046,2.582791,1,1,1,1
1755,1460,1383,3572,1,1,18234.355,2.582791,1,1,1,1
1756,1460,1383,3572,1,1,18237.581,2.582791,1,1,1,1
1757,1460,1383,3572,1,1,18242.434,2.582791,1,1,1,1
1758,1460,1383,3572,1,1,18242.512,2.582791,1,1,1,1
1759,1460,1383,3572,1,1,18245.781,2.582791,1,1,1,1
1760,1460,1383,3572,1,1,18247.601,2.582791,1,1,1,1
1761,1460,1383,3572,1,1,18251.665,2.582791,1,1,1,1
1762,1460,1383,3572,1,1,18255.298,2.582791,1,1,1,1
1763,1460,1383,3572,1,1,18254.456,2.582791,1,1,1,1
1764,1460,1383,3572,1,1,18258.927,2.582791,1,1,1,1
1765,1460,1383,3572,1,1,18263.341,2.582791,1,1,1,1
1766,1460,1383,3572,1,1,18266.170,2.582791,1,1,1,1
1767,1460,1383,3572,1,1,18267.647,2.582791,1,1,1,1
1768,1460,1383,3572,1,1,18273.047,2.582791,1,1,1,1
1769,1460,1383,3572,1,1,18278.129,2.582791,1,1,1,1
1770,1460,1383,3572,1,1,18282.226,2.582791,1,1,1,1
1771,1460,1383,3572,1,1,18287.218,2.582791,1,1,1,1
1772,1460,1383,3572,1,1,18283.606,2.582791,1,1,1,1
1773,1460,1383,3572,1,1,18288.221,2.582791,1,1,1,1
1774,1460,1383,3572,1,1,18280.200,2.582791,1,1,1,1
1775,1460,1383,3572,1,1,16220.550,2.582791,1,1,1,1
1776,1460,1383,3572,1,1,18269.186,2.582791,1,1,1,1
1777,1460,1383,3572,1,1,18001.272,2.582791,1,1,1,1
1778,1460,1383,3572,1,1,18268.274,2.582791,1,1,1,1
1779,1460,1383,3572,1,1,18274.195,2.582791,1,1,1,1
1780,1460,1383,3572,1,1,18277.366,2.582791,1,1,1,1
1781,1460,1383,3572,1,1,16167.404,2.582791,1,1,1,1
1782,1460,1383,3572,1,1,18284.579,2.582791,1,1,1,1
1783,1460,1383,3572,1,1,18286.748,2.582791,1,1,1,1
1784,1460,1383,3572,1,1,18289.951,2.582791,1,1,1,1
1785,1460,1383,3572,1,1,18294.298,2.582791,1,1,1,1
1786,1460,1383,3572,1,1,17411.131,2.582791,1,1,1,1
1787,1460,1383,3572,1,1,18296.839,2.582791,1,1,1,1
1788,1460,1383,3572,1,1,16283.652,2.582791,1,1,1,1
1789,1460,1383,3572,1,1,18303.438,2.582791,1,1,1,1
1790,1460,1383,3572,1,1,18303.202,2.582791,1,1,1,1
1791,1460,1383,3572,1,1,17801.415,2.582791,1,1,1,1
1792,1460,1383,3572,1,1,18217.973,2.582791,1,1,1,1
1793,1460,1383,3572,1,1,17260.087,2.582791,1,1,1,1
1794,1460,1383,3572,1,1,18282.388,2.582791,1,1,1,1
1795,1460,1383,3572,1,1,18076.221,2.582791,1,1,1,1
1796,1460,1383,3572,1,1,16617.472,2.582791,1,1,1,1
1797,1460,1383,3572,1,1,18290.207,2.582791,1,1,1,1
1798,1460,1383,3572,1,1,18289.795,2.582791,1,1,1,1
1799,1460,1383,3572,1,1,16944.042,2.582791,1,1,1,1
1800,1460,1383,3572,1,1,18290.763,2.582791,1,1,1,1
1801,1460,1383,3572,1,1,18285.192,2.582791,1,1,1,1
1802,1460,1383,3572,1,1,17289.223,2.582791,1,1,1,1
1803,1460,1383,3572,1,1,17547.462,2.582791,1,1,1,1
1804,1460,1383,3572,1,1,18297.008,2.582791,1,1,1,1
1805,1460,1383,3572,1,1,16296.259,2.582791,1,1,1,1
1806,1460,1383,3572,1,1,18301.492,2.582791,1,1,1,1
1807,1460,1383,3572,1,1,18313.280,2.582791,1,1,1,1
1808,1460,1383,3572,1,1,16683.449,2.582791,1,1,1,1
1809,1460,1383,3572,1,1,18310.115,2.582791,1,1,1,1
1810,1460,1383,3572,1,1,16766.774,2.582791,1,1,1,1
1811,1460,1383,3572,1,1,18300.692,2.582791,1,1,1,1
1812,1460,1383,3572,1,1,18295.869,2.582791,1,1,1,1
1813,1460,1383,3572,1,1,18302.178,2.582791,1,1,1,1
1814,1460,1383,3572,1,1,18306.083,2.582791,1,1,1,1
1815,1460,1383,3572,1,1,18305.835,2.582791,1,1,1,1
1816,1460,1383,3572,1,1,18307.885,2.582791,1,1,1,1
1817,1460,1383,3572,1,1,18310.210,2.582791,1,1,1,1
1818,1460,1383,3572,1,1,18315.635,2.582791,1,1,1,1
1819,1460,1383,3572,1,1,18312.729,2.582791,1,1,1,1
1820,1460,1383,3572,1,1,18318.038,2.582791,1,1,1,1
1821,1460,1383,3572,1,1,18320.715,2.582791,1,1,1,1
1822,1460,1383,3572,1,1,18274.062,2.582791,1,1,1,1
1823,1460,1383,3572,1,1,18317.374,2.582791,1,1,1,1
1824,1460,1383,3572,1,1,18321.873,2.582791,1,1,1,1
1825,1460,1383,3572,1,1,18326.832,2.582791,1,1,1,1
1826,1460,1383,3572,1,1,18321.350,2.582791,1,1,1,1
1827,1460,1383,3572,1,1,18324.284,2.582791,1,1,1,1
1828,1460,1383,3572,1,1,18329.420,2.582791,1,1,1,1
1829,1460,1383,3572,1,1,18335.697,2.582791,1,1,1,1
1830,1460,1383,3572,1,1,16694.821,2.582791,1,1,1,1
1831,1460,1383,3572,1,1,18288.738,2.582791,1,1,1,1
1832,1460,1383,3572,1,1,18294.945,2.582791,1,1,1,1
1833,1460,1383,3572,1,1,18299.415,2.582791,1,1,1,1
1834,1460,1383,3572,1,1,18301.006,2.582791,1,1,1,1
1835,1460,1383,3572,1,1,18306.808,2.582791,1,1,1,1
1836,1460,1383,3572,1,1,18306.042,2.582791,1,1,1,1
1837,1460,1383,3572,1,1,18308.092,2.582791,1,1,1,1
1838,1460,1383,3572,1,1,18314.324,2.582791,1,1,1,1
1839,1460,1383,3572,1,1,18316.972,2.582791,1,1,1,1
1840,1460,1383,3572,1,1,18319.070,2.582791,1,1,1,1
1841,1460,1383,3572,1,1,18326.489,2.582791,1,1,1,1
1842,1460,1383,3572,1,1,18327.035,2.582791,1,1,1,1
1843,1460,1383,3572,1,1,18329.592,2.582791,1,1,1,1
1844,1460,1383,3572,1,1,18301.171,2.582791,1,1,1,1
1845,1460,1383,3572,1,1,17420.506,2.582791,1,1,1,1
1846,1460,1383,3572,1,1,18305.855,2.582791,1,1,1,1
1847,1460,1383,3572,1,1,18311.968,2.582791,1,1,1,1
1848,1460,1383,3572,1,1,18305.762,2.582791,1,1,1,1
1849,1460,1383,3572,1,1,18312.411,2.582791,1,1,1,1
1850,1460,1383,3572,1,1,18315.663,2.582791,1,1,1,1
1851,1460,1383,3572,1,1,18315.082,2.582791,1,1,1,1
1852,1460,1383,3572,1,1,18317.887,2.582791,1,1,1,1
1853,1460,1383,3572,1,1,18308.801,2.582791,1,1,1,1
1854,1460,1383,3572,1,1,18308.297,2.582791,1,1,1,1
1855,1460,1383,3572,1,1,16550.820,2.582791,1,1,1,1
1856,1460,1383,3572,1,1,18294.084,2.582791,1,1,1,1
1857,1460,1383,3572,1,1,18299.371,2.582791,1,1,1,1
1858,1460,1383,3572,1,1,18252.253,2.582791,1,1,1,1
1859,1460,1383,3572,1,1,16439.539,2.582791,1,1,1,1
1860,1460,1383,3572,1,1,18215.845,2.582791,1,1,1,1
1861,1460,1383,3572,1,1,18220.879,2.582791,1,1,1,1
1862,1460,1383,3572,1,1,17486.665,2.582791,1,1,1,1
1863,1460,1383,3572,1,1,18222.105,2.582791,1,1,1,1
1864,1460,1383,3572,1,1,18227.057,2.582791,1,1,1,1
1865,1460,1383,3572,1,1,18230.338,2.582791,1,1,1,1
1866,1460,1383,3572,1,1,18235.546,2.582791,1,1,1,1
1867,1460,1383,3572,1,1,18240.074,2.582791,1,1,1,1
1868,1460,1383,3572,1,1,18246.665,2.582791,1,1,1,1
1869,1460,1383,3572,1,1,18126.766,2.582791,1,1,1,1
1870,1460,1383,3572,1,1,17263.008,2.582791,1,1,1,1
1871,1460,1383,3572,1,1,18238.026,2.582791,1,1,1,1
1872,1460,1383,3572,1,1,18243.557,2.582791,1,1,1,1
1873,1460,1383,3572,1,1,18247.120,2.582791,1,1,1,1
1874,1460,1383,3572,1,1,16836.601,2.582791,1,1,1,1
1875,1460,1383,3572,1,1,18222.460,2.582791,1,1,1,1
1876,1460,1383,3572,1,1,18227.982,2.582791,1,1,1,1
1877,1460,1383,3572,1,1,18232.333,2.582791,1,1,1,1
1878,1460,1383,3572,1,1,18224.383,2.582791,1,1,1,1
1879,1460,1383,3572,1,1,18210.242,2.582791,1,1,1,1
1880,1460,1383,3572,1,1,18214.766,2.582791,1,1,1,1
1881,1460,1383,3572,1,1,16513.213,2.582791,1,1,1,1
1882,1460,1383,3572,1,1,18198.994,2.582791,1,1,1,1
1883,1460,1383,3572,1,1,18205.896,2.582791,1,1,1,1
1884,1460,1383,3572,1,1,18205.395,2.582791,1,1,1,1
1885,1460,1383,3572,1,1,18208.152,2.582791,1,1,1,1
1886,1460,1383,3572,1,1,18079.515,2.582791,1,1,1,1
1887,1460,1383,3572,1,1,18212.299,2.582791,1,1,1,1
1888,1460,1383,3572,1,1,18097.638,2.582791,1,1,1,1
1889,1460,1383,3572,1,1,16813.698,2.582791,1,1,1,1
1890,1460,1383,3572,1,1,18210.999,2.582791,1,1,1,1
1891,1460,1383,3572,1,1,18208.783,2.582791,1,1,1,1
1892,1460,1383,3572,1,1,18212.912,2.582791,1,1,1,1
1893,1460,1383,3572,1,1,18216.759,2.582791,1,1,1,1
1894,1460,1383,3572,1,1,18222.642,2.582791,1,1,1,1
1895,1460,1383,3572,1,1,18211.591,2.582791,1,1,1,1
1896,1460,1383,3572,1,1,18213.977,2.582791,1,1,1,1
1897,1460,1383,3572,1,1,18216.463,2.582791,1,1,1,1
1898,1460,1383,3572,1,1,18209.584,2.582791,1,1,1,1
1899,1460,1383,3572,1,1,18213.003,2.582791,1,1,1,1
1900,1460,1383,3572,1,1,18204.451,2.582791,1,1,1,1
1901,1460,1383,3572,1,1,18209.654,2.582791,1,1,1,1
1902,1460,1383,3572,1,1,18212.470,2.582791,1,1,1,1
1903,1460,1383,3572,1,1,18213.763,2.582791,1,1,1,1
1904,1460,1383,3572,1,1,18216.567,2.582791,1,1,1,1
1905,1460,1383,3572,1,1,18220.849,2.582791,1,1,1,1
1906,1460,1383,3572,1,1,15777.041,2.582791,1,1,1,1
1907,1460,1383,3572,1,1,18225.657,2.582791,1,1,1,1
1908,1460,1383,3572,1,1,18225.932,2.582791,1,1,1,1
1909,1460,1383,3572,1,1,18227.882,2.582791,1,1,1,1
1910,1460,1383,3572,1,1,18232.217,2.582791,1,1,1,1
1911,1460,1383,3572,1,1,18231.547,2.582791,1,1,1,1
1912,1460,1383,3572,1,1,18233.336,2.582791,1,1,1,1
1913,1460,1383,3572,1,1,18232.107,2.582791,1,1,1,1
1914,1460,1383,3572,1,1,18238.344,2.582791,1,1,1,1
1915,1460,1383,3572,1,1,18241.402,2.582791,1,1,1,1
1916,1460,1383,3572,1,1,18243.592,2.582791,1,1,1,1
1917,1460,1383,3572,1,1,17663.493,2.582791,1,1,1,1
1918,1460,1383,3572,1,1,18249.627,2.582791,1,1,1,1
1919,1460,1383,3572,1,1,18241.813,2.582791,1,1,1,1
1920,1460,1383,3572,1,1,18232.837,2.582791,1,1,1,1
1921,1460,1383,3572,1,1,17002.389,2.582791,1,1,1,1
1922,1460,1383,3572,1,1,16864.345,2.582791,1,1,1,1
1923,1460,1383,3572,1,1,18219.087,2.582791,1,1,1,1
1924,1460,1383,3572,1,1,17109.083,2.582791,1,1,1,1
1925,1460,1383,3572,1,1,18192.971,2.582791,1,1,1,1
1926,1460,1383,3572,1,1,18196.198,2.582791,1,1,1,1
1927,1460,1383,3572,1,1,18192.294,2.582791,1,1,1,1
1928,1460,1383,3572,1,1,18194.753,2.582791,1,1,1,1
1929,1460,1383,3572,1,1,18198.161,2.582791,1,1,1,1
1930,1460,1383,3572,1,1,13979.903,2.582791,1,1,1,1
1931,1460,1383,3572,1,1,18188.476,2.582791,1,1,1,1
1932,1460,1383,3572,1,1,18191.396,2.582791,1,1,1,1
1933,1460,1383,3572,1,1,18191.451,2.582791,1,1,1,1
1934,1460,1383,3572,1,1,18193.163,2.582791,1,1,1,1
1935,1460,1383,3572,1,1,17784.750,2.582791,1,1,1,1
1936,1460,1383,3572,1,1,17746.660,2.582791,1,1,1,1
1937,1460,1383,3572,1,1,18182.098,2.582791,1,1,1,1
1938,1460,1383,3572,1,1,18180.336,2.582791,1,1,1,1
1939,1460,1383,3572,1,1,17252.803,2.582791,1,1,1,1
1940,1460,1383,3572,1,1,17284.686,2.582791,1,1,1,1
1941,1460,1383,3572,1,1,17552.920,2.582791,1,1,1,1
1942,1460,1383,3572,1,1,18180.715,2.582791,1,1,1,1
1943,1460,1383,3572,1,1,18183.842,2.582791,1,1,1,1
1944,1460,1383,3572,1,1,18188.710,2.582791,1,1,1,1
1945,1460,1383,3572,1,1,18161.620,2.582791,1,1,1,1
1946,1460,1383,3572,1,1,18151.322,2.582791,1,1,1,1
1947,1460,1383,3572,1,1,18152.819,2.582791,1,1,1,1
1948,1460,1383,3572,1,1,18158.382,2.582791,1,1,1,1
1949,1460,1383,3572,1,1,18160.435,2.582791,1,1,1,1
1950,1460,1383,3572,1,1,18164.552,2.582791,1,1,1,1
1951,1460,1383,3572,1,1,18166.084,2.582791,1,1,1,1
1952,1460,1383,3572,1,1,18167.899,2.582791,1,1,1,1
1953,1460,1383,3572,1,1,18155.197,2.582791,1,1,1,1
1954,1460,1383,3572,1,1,18153.431,2.582791,1,1,1,1
1955,1460,1383,3572,1,1,18154.627,2.582791,1,1,1,1
1956,1460,1383,3572,1,1,18159.204,2.582791,1,1,1,1
1957,1460,1383,3572,1,1,17478.891,2.582791,1,1,1,1
1958,1460,1383,3572,1,1,18163.763,2.582791,1,1,1,1
1959,1460,1383,3572,1,1,18168.830,2.582791,1,1,1,1
1960,1460,1383,3572,1,1,17602.242,2.582791,1,1,1,1
1961,1460,1383,3572,1,1,18162.709,2.582791,1,1,1,1
1962,1460,1383,3572,1,1,18167.979,2.582791,1,1,1,1
1963,1460,1383,3572,1,1,18175.206,2.582791,1,1,1,1
1964,1460,1383,3572,1,1,18171.966,2.582791,1,1,1,1
1965,1460,1383,3572,1,1,18178.767,2.582791,1,1,1,1
1966,1460,1383,3572,1,1,18186.924,2.582791,1,1,1,1
1967,1460,1383,3572,1,1,18181.569,2.582791,1,1,1,1
1968,1460,1383,3572,1,1,18186.824,2.582791,1,1,1,1
1969,1460,1383,3572,1,1,17734.880,2.582791,1,1,1,1
1970,1460,1383,3572,1,1,18191.819,2.582791,1,1,1,1
1971,1460,1383,3572,1,1,18191.170,2.582791,1,1,1,1
1972,1460,1383,3572,1,1,18194.370,2.582791,1,1,1,1
1973,1460,1383,3572,1,1,18202.695,2.582791,1,1,1,1
1974,1460,1383,3572,1,1,18206.145,2.582791,1,1,1,1
1975,1460,1383,3572,1,1,18210.790,2.582791,1,1,1,1
1976,1460,1383,3572,1,1,18217.324,2.582791,1,1,1,1
1977,1460,1383,3572,1,1,18221.088,2.582791,1,1,1,1
1978,1460,1383,3572,1,1,18229.862,2.582791,1,1,1,1
1979,1460,1383,3572,1,1,18236.156,2.582791,1,1,1,1
1980,1460,1383,3572,1,1,17564.590,2.582791,1,1,1,1
1981,1460,1383,3572,1,1,14970.051,2.582791,1,1,1,1
1982,1460,1383,3572,1,1,15370.578,2.582791,1,1,1,1
1983,1460,1383,3572,1,1,18248.589,2.582791,1,1,1,1
1984,1460,1383,3572,1,1,18256.575,2.582791,1,1,1,1
1985,1460,1383,3572,1,1,18263.096,2.582791,1,1,1,1
1986,1460,1383,3572,1,1,18267.915,2.582791,1,1,1,1
1987,1460,1383,3572,1,1,18271.380,2.582791,1,1,1,1
1988,1460,1383,3572,1,1,18280.346,2.582791,1,1,1,1
1989,1460,1383,3572,1,1,18281.006,2.582791,1,1,1,1
1990,1460,1383,3572,1,1,18274.257,2.582791,1,1,1,1
1991,1460,1383,3572,1,1,18265.060,2.582791,1,1,1,1
1992,1460,1383,3572,1,1,17188.706,2.582791,1,1,1,1
1993,1460,1383,3572,1,1,17565.121,2.582791,1,1,1,1
1994,1460,1383,3572,1,1,18276.418,2.582791,1,1,1,1
1995,1460,1383,3572,1,1,17454.392,2.582791,1,1,1,1
1996,1460,1383,3572,1,1,18293.135,2.582791,1,1,1,1
1997,1460,1383,3572,1,1,18300.268,2.582791,1,1,1,1
1998,1460,1383,3572,1,1,18289.063,2.582791,1,1,1,1
1999,1460,1383,3572,1,1,18296.356,2.582791,1,1,1,1
2000,1460,1383,3572,1,1,17301.664,2.582791,1,1,1,1
2001,1460,1383,3572,1,1,17441.876,2.582791,1,1,1,1
2002,1460,1383,3572,1,1,18310.918,2.582791,1,1,1,1
2003,1460,1383,3572,1,1,18318.358,2.582791,1,1,1,1
2004,1460,1383,3572,1,1,18314.464,2.582791,1,1,1,1
2005,1460,1383,3572,1,1,18317.479,2.582791,1,1,1,1
2006,1460,1383,3572,1,1,17619.947,2.582791,1,1,1,1
2007,1460,1383,3572,1,1,18217.375,2.582791,1,1,1,1
2008,1460,1383,3572,1,1,17817.742,2.582791,1,1,1,1
2009,1460,1383,3572,1,1,18311.657,2.582791,1,1,1,1
2010,1460,1383,3572,1,1,18318.606,2.582791,1,1,1,1
2011,1460,1383,3572,1,1,18321.809,2.582791,1,1,1,1
2012,1460,1383,3572,1,1,18328.166,2.582791,1,1,1,1
2013,1460,1383,3572,1,1,14864.352,2.582791,1,1,1,1
2014,1460,1383,3572,1,1,18284.759,2.582791,1,1,1,1
2015,1460,1383,3572,1,1,18338.758,2.582791,1,1,1,1
2016,1460,1383,3572,1,1,18338.408,2.582791,1,1,1,1
2017,1460,1383,3572,1,1,18345.863,2.582791,1,1,1,1
2018,1460,1383,3572,1,1,18351.888,2.582791,1,1,1,1
2019,1460,1383,3572,1,1,18350.134,2.582791,1,1,1,1
2020,1460,1383,3572,1,1,18355.043,2.582791,1,1,1,1
2021,1460,1383,3572,1,1,18356.231,2.582791,1,1,1,1
2022,1460,1383,3572,1,1,18360.944,2.582791,1,1,1,1
2023,1460,1383,3572,1,1,18370.695,2.582791,1,1,1,1
2024,1460,1383,3572,1,1,18371.451,2.582791,1,1,1,1
2025,1460,1383,3572,1,1,18372.942,2.582791,1,1,1,1
2026,1460,1383,3572,1,1,18378.739,2.582791,1,1,1,1
2027,1460,1383,3572,1,1,18386.450,2.582791,1,1,1,1
2028,1460,1383,3572,1,1,18390.847,2.582791,1,1,1,1
2029,1460,1383,3572,1,1,18399.515,2.582791,1,1,1,1
2030,1460,1383,3572,1,1,18398.850,2.582791,1,1,1,1
2031,1460,1383,3572,1,1,18405.470,2.582791,1,1,1,1
2032,1460,1383,3572,1,1,18411.056,2.582791,1,1,1,1
2033,1460,1383,3572,1,1,18416.066,2.582791,1,1,1,1
2034,1460,1383,3572,1,1,18426.766,2.582791,1,1,1,1
2035,1460,1383,3572,1,1,18432.215,2.582791,1,1,1,1
2036,1460,1383,3572,1,1,18438.597,2.582791,1,1,1,1
2037,1460,1383,3572,1,1,18439.122,2.582791,1,1,1,1
2038,1460,1383,3572,1,1,18445.586,2.582791,1,1,1,1
2039,1460,1383,3572,1,1,18451.919,2.582791,1,1,1,1
2040,1460,1383,3572,1,1,18459.139,2.582791,1,1,1,1
2041,1460,1383,3572,1,1,18462.520,2.582791,1,1,1,1
2042,1460,1383,3572,1,1,18464.764,2.582791,1,1,1,1
2043,1460,1383,3572,1,1,18468.671,2.582791,1,1,1,1
2044,1460,1383,3572,1,1,18471.921,2.582791,1,1,1,1
2045,1460,1383,3572,1,1,18479.637,2.582791,1,1,1,1
2046,1460,1383,3572,1,1,18481.379,2.582791,1,1,1,1
2047,1460,1383,3572,1,1,18488.493,2.582791,1,1,1,1
2048,1460,1383,3572,1,1,18494.276,2.582791,1,1,1,1
2049,1460,1383,3572,1,1,18498.421,2.582791,1,1,1,1
2050,1460,1383,3572,1,1,18496.700,2.582791,1,1,1,1
2051,1460,1383,3572,1,1,18497.909,2.582791,1,1,1,1
2052,1460,1383,3572,1,1,18507.078,2.582791,1,1,1,1
2053,1460,1383,3572,1,1,17652.937,2.582791,1,1,1,1
2054,1460,1383,3572,1,1,17502.136,2.582791,1,1,1,1
2055,1460,1383,3572,1,1,18509.580,2.582791,1,1,1,1
2056,1460,1383,3572,1,1,18503.380,2.582791,1,1,1,1
2057,1460,1383,3572,1,1,18508.623,2.582791,1,1,1,1
2058,1460,1383,3572,1,1,18240.606,2.582791,1,1,1,1
2059,1460,1383,3572,1,1,18513.312,2.582791,1,1,1,1
2060,1460,1383,3572,1,1,18517.342,2.582791,1,1,1,1
2061,1460,1383,3572,1,1,18520.811,2.582791,1,1,1,1
